날짜,제목,조회,공감,비공감
2023.04.27 09:35,초짜 개미들을 위한 조언...,243,0,0
2023.04.27 09:35,대성홀딩스 회장은...,180,0,1
2023.04.27 09:35,반년전쯤 엄청난 우상향이길래 부러워했는데,122,0,0
2023.04.27 09:35,전세사기만 보상해주냐,181,1,1
2023.04.27 09:35,놀리지 맙시다,116,4,0
2023.04.27 09:34,기울어진 화장실,94,0,0
2023.04.27 09:34,이놈은 1만원도 안하던 주식이라...,126,0,0
2023.04.27 09:33,평단 13만 5천원 ㅜㅜ 죽고 싶습니다,219,2,3
2023.04.27 09:33,삼년 상승분 삼 거래 일에 반납,71,0,0
2023.04.27 09:33,평단 13만원 질문 받는다,169,0,0
2023.04.27 09:33,7천원까지,66,0,0
2023.04.27 09:32,ㅋㅋㅋㅋㅋ호가창 개웃기네,103,1,0
2023.04.27 09:32,임창정이 부릅니다!~~~,120,0,0
2023.04.27 09:32,"회사와 대주주의 방관, 방조, 동조 엄시 작전이 가능한감?",56,0,0
2023.04.27 09:32,창쟁이가 부릅니다.,160,2,0
2023.04.27 09:31,하 하 하 하,70,0,0
2023.04.27 09:31,와 여긴 풀릴기미도 안보이네,79,0,0
2023.04.27 09:31,재미로3주샀다,109,0,0
2023.04.27 09:31,4번째 하한가,72,0,0
2023.04.27 09:31,우와~~~~~ 13만원이던 주식이 4일만에 1/4 토막??,168,0,0
2023.04.27 09:30,내일 풀린다 무조건,122,0,0
2023.04.27 09:30,CFD가 외국인 수급도 조작함,95,0,0
2023.04.27 09:29,다음달 31일까지 23연하 남았다 ㅋㅋㅋ,79,0,0
2023.04.27 09:29,어차피 1만원 정도 하는거 같은데 얼른 갑시다,74,1,0
2023.04.27 09:29,이러는 이유는? 기업가치 그딴건없따.무섭넹,97,1,0
2023.04.27 09:29,여보세요 나야,98,3,0
2023.04.27 09:28,지주회사 주가치고는,90,0,0
2023.04.27 09:28,속보)월가에서 말하는 이번 하락사태,400,1,1
2023.04.27 09:28,하한가 매도 즉시취소해라,165,0,2
2023.04.27 09:27,"""대성홀딩스"" 가수 임창정 주식 ㅋㅋㅋ",342,3,0
2023.04.27 09:27,정말,89,1,0
2023.04.27 09:27,적정주가5000원,70,0,0
2023.04.27 09:27,물린 분들 힘내세요,121,2,0
2023.04.27 09:27,4연하방???,108,2,0
2023.04.27 09:27,여기는 ,59,0,0
2023.04.27 09:26,공매도 빨리 재개해라 ㅋㅋㅋ,62,0,0
2023.04.27 09:26,삼천리는 날라가는데 이건 머꼬,67,0,0
2023.04.27 09:26,이걸 사는 사람이 있네,62,0,1
2023.04.27 09:26,이걸 받아내는 사람이 있네...,73,0,0
2023.04.27 09:25,유통물량이 350만주인데,116,0,0
2023.04.27 09:25,야!!  여기와서 놀리지 좀 마라!!,87,4,0
2023.04.27 09:25,다 같이 버팁시다!!,62,0,0
2023.04.27 09:25,"임창정씨 필독, 주주 콘서트 요청",100,1,0
2023.04.27 09:25,대망홀딩스 ,50,0,0
2023.04.27 09:24,선광과 타이틀 경쟁중,67,0,0
2023.04.27 09:24,하따매도 190만주,70,0,0
2023.04.27 09:24,ㅋㅋㅋ재밌네,55,0,0
2023.04.27 09:24,"흑우라고 하면 놀리는 소리인줄 알았는데, 천연기념물이군요...",71,0,0
2023.04.27 09:24,다른 야들은 거래라오ㅡ도 터지는데,98,0,0
2023.04.27 09:24,"평단 128,000원입니다....",585,4,0
2023.04.27 09:25,"평단 128,000원입니다....",122,0,0
2023.04.27 09:27,"평단 128,000원입니다....",117,0,0
2023.04.27 09:24,조문,94,0,0
2023.04.27 09:23,서울가스 가길래 천 들어 갔는데 ㅈ되따 우짜지 ,153,0,0
2023.04.27 09:23,얘는 8천원부터 작업쳤어,107,1,0
2023.04.27 09:23,회사는. 주가방어를. 위해 자사주 매입하라,149,0,2
2023.04.27 09:23,아직 세 명 남아있다.,85,2,1
2023.04.27 09:23,낼도 쩜하겠구나,64,1,0
2023.04.27 09:23,"이 주식의 적정가는 6000원 입니다,",70,2,0
2023.04.27 09:22,잘가라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,59,1,0
2023.04.27 09:22,삼천리는 발인 나갔는데 여긴 아직도 상중이노,76,2,0
2023.04.27 09:21,하하하하,53,0,0
2023.04.27 09:21,창정아.힘내. ,82,0,0
2023.04.27 09:20,ㅋㅋㅋ 여긴 적정주가,98,0,0
2023.04.27 09:20,4연하는,108,1,0
2023.04.27 09:20,아이고야,69,0,0
2023.04.27 09:20,하한가에 50억 풀배팅,215,1,0
2023.04.27 09:20,여기가 전설에 4일 점하 대성입니꽈,112,2,0
2023.04.27 09:19,거래가 는다?,81,0,0
2023.04.27 09:19,일단 삼천리 7프로먹고 서울가스5프로,209,1,0
2023.04.27 09:19,문상 왔습니다~~~,72,0,0
2023.04.27 09:19,공포는 끝나가고 있습니다.,103,1,0
2023.04.27 09:18,오늘 하한가 풀릴까봐 아침에 담은애들,171,1,0
2023.04.27 09:18,계속 사는 사람은 오른다고 보는걸까요?,186,0,0
2023.04.27 09:18,두려울게 뭐있냐 미수 몰빵 간다,72,0,0
2023.04.27 09:17,얘는 진짜 아니라니까...,83,0,0
2023.04.27 09:17,와ㄷㄷ 무섭네요,80,0,0
2023.04.27 09:17,하...,58,0,0
2023.04.27 09:17,9억 30억 젓박를 때는 좋앗지,95,0,0
2023.04.27 09:16,형님들!!,68,0,0
2023.04.27 09:16,어제 3방 남았댔지? ㅋㅋㅋ 2방 더 남았다 ^^,112,1,0
2023.04.27 09:15,풀려라,76,0,0
2023.04.27 09:15,삼천리 PER10,127,0,0
2023.04.27 09:15,이 종목은 진짜 건들지마라,91,0,0
2023.04.27 09:15,팔수 있는 방법,228,0,0
2023.04.27 09:14,삼천리에서 왔습니다.,207,3,0
2023.04.27 09:14,삼천리는 오늘 좀 버티는데,96,0,0
2023.04.27 09:13,대가리빻은 2찍들 보니라,104,4,2
2023.04.27 09:13,못 도망가게  시작하자마자,157,2,0
2023.04.27 09:13,11000원부터 주가조작 정황..주봉봐,90,1,0
2023.04.27 09:12,내 주식 인생사~,125,0,0
2023.04.27 09:12,거래정지,272,3,1
2023.04.27 09:12,어제하한가에 산 58000주,160,1,1
2023.04.27 09:12,적정주가 7000원가네~,83,0,0
2023.04.27 09:12,4연속 하한가,158,1,0
2023.04.27 09:12,살짝만 담아볼께요 모험이죠,145,2,0
2023.04.27 09:12,상하한가30생긴 이후,197,0,0
2023.04.27 09:11,이백만주,128,1,0
2023.04.27 09:10,7일 연속하한가,203,3,0
2023.04.27 09:10,적정가 7000원 매수 홀딩스,88,1,0
2023.04.27 09:10,8천원까지 빠진다.빨리 던져라.,90,1,0
2023.04.27 09:09,하하하,75,0,0
2023.04.27 09:09,작전 전가격 6~7천원,113,0,0
2023.04.27 09:08,여러분 힘냅시다!,102,1,2
2023.04.27 09:08,방탄유리네,84,1,0
2023.04.27 09:08,영익 70억따리...,121,1,0
2023.04.27 09:08,어제가 마지막이다 생각하고 탑승하신 고객님들,131,0,0
2023.04.27 09:08,기대를 저버리지 않고,120,1,0
2023.04.27 09:07,혹씨여기가 임창정?,158,0,0
2023.04.27 09:07,풀릴꺼 같아서 사는거야?ㅋ내일 ,110,0,0
2023.04.27 09:07,재미있다,73,0,0
2023.04.27 09:07,이게 주식이냐? 응? 이게 주식이냐고!!,115,0,0
2023.04.27 09:07,거너무한거아니요?,97,0,0
2023.04.27 09:07,살다보니...,112,0,0
2023.04.27 09:07,임창정은 ,197,0,0
2023.04.27 09:06,하한가 4방 처 맞았네~ 내일은 5연속인가??,118,0,0
2023.04.27 09:06,한곡 뽑겠다…,78,0,0
2023.04.27 09:06,여기 육개장 맛집이라 찾아왔습니다,77,0,0
2023.04.27 09:06,다섯방,87,0,0
2023.04.27 09:06,역대급,82,0,0
2023.04.27 09:05,조문왔습니다. ,73,0,0
2023.04.27 09:05,주주분들 아직 사태파악이 안돼나본데,247,0,0
2023.04.27 09:05,3년전부터 작업한게 맞다면...,181,0,0
2023.04.27 09:04,다른곳은,117,0,0
2023.04.27 09:04,움마,91,0,0
2023.04.27 09:04,원래,121,1,0
2023.04.27 09:03,내가 어제 뭐랬냐 맞지?,169,0,0
2023.04.27 09:03,육개장 ,87,0,0
2023.04.27 09:01,삼천리,164,0,0
2023.04.27 09:00,대성홀딩스 (크게 성공하려면 꽉 잡아),152,0,0
2023.04.27 08:59,위로 받고 갑니다.,116,0,0
2023.04.27 08:58,뭐냐??? 190만주ㅋㅋ,224,0,0
2023.04.27 08:58,참 답답들 허다 왜이리 호들갑이야,113,0,0
2023.04.27 08:57,쩜하 세방 더간댔지?,104,0,1
2023.04.27 08:57,우와 삼천리랑 더불어서 엔벨로프 하단선도 개뚫어버린 주식은,112,0,0
2023.04.27 08:56,속보) 가수 임창정 ,244,0,0
2023.04.27 08:56,테라가 부릅니다,101,0,0
2023.04.27 08:55,카지노,128,0,0
2023.04.27 08:55,오늘은 하한가 아닐 수도 있잖아,440,1,4
2023.04.27 08:55,매도물량..보니..,231,2,0
2023.04.27 08:55,아!!시가총액이 아직도 7000억이네,74,0,0
2023.04.27 08:54,뉴스보고 왔습니다,232,1,1
2023.04.27 08:54,고수님...,136,0,0
2023.04.27 08:53,오늘도,65,0,0
2023.04.27 08:53,여보세요 나야 거기 잘지내니,137,2,0
2023.04.27 08:52,루보가 부릅니다,85,0,0
2023.04.27 08:51,오늘도,66,0,0
2023.04.27 08:51,오늘도 하한가,78,0,0
2023.04.27 08:51,최근 주가폭락 4종목의 공통점???,150,0,0
2023.04.27 08:49,임창정의 미래?,132,1,1
2023.04.27 08:49,오늘 사볼까 했는데...,99,1,2
2023.04.27 08:49,루나가 부릅니다,76,0,0
2023.04.27 08:48,차트보니,87,1,1
2023.04.27 08:48,임창정이 부릅니다,122,0,0
2023.04.27 08:46,술이 한 잔 생각  나~는 밤~,80,1,0
2023.04.27 08:46, 창정아 육게장내오거라,68,0,0
2023.04.27 08:45,하...,85,1,0
2023.04.27 08:45,얘가진짜,87,2,0
2023.04.27 08:44,응. 오늘도 걍 쩜하^^,102,3,0
2023.04.27 08:43,유통물량이 적어서,156,1,1
2023.04.27 08:41,진정 팔고 싶은 자 들이여...,252,0,4
2023.04.27 08:40,나는 작전세력이 싫어요,91,0,1
2023.04.27 08:38,오늘은,94,2,1
2023.04.27 08:35,오늘도 하한가는 안 풀림.,136,1,3
2023.04.27 08:34,여기가 그 국민연금도 물렸다는 그 주식이군요,117,2,0
2023.04.27 08:33,다단계 작전 맨꼭대기 있는세력 평단 1만원 아래임,89,0,1
2023.04.27 08:32,3연속 하땅인데도 per가 198배....,138,0,2
2023.04.27 08:32,흠,57,1,0
2023.04.27 08:28,하한가 구경 왔다,71,0,2
2023.04.27 08:27,거래정지임박,229,2,1
2023.04.27 08:26,여기 물리신분들,74,0,2
2023.04.27 08:24,적정가 ,69,0,2
2023.04.27 08:23,하한가 하한가 신나는 노래,72,0,1
2023.04.27 08:22,어거슨,65,0,2
2023.04.27 08:16,임창정도  가담 했다네 ?20억 투자에 58억 ? ,165,1,0
2023.04.27 08:16,오늘은,92,2,0
2023.04.27 08:16,2만원 까지 괜찮다,86,1,1
2023.04.27 08:15,오늘도 하한가 대피하라,85,1,1
2023.04.27 08:14,돈의 노예가 되지 말라,83,1,1
2023.04.27 08:14,조아,50,0,1
2023.04.27 08:12,창정이형,101,1,2
2023.04.27 08:05,한주 매수해 줌,73,0,2
2023.04.27 08:00,오늘은 쩜하 풀리겠죠?,132,1,0
2023.04.27 07:56,"문제 해결책이,",110,1,0
2023.04.27 07:53,오늘 매수 가능 합니꽈?,104,0,0
2023.04.27 07:46,이번주는 관망해라,125,2,1
2023.04.27 07:43,루보는 하한가,188,2,1
2023.04.27 07:35,임창정,152,0,0
2023.04.27 07:35,실적보면,101,0,0
2023.04.27 07:32,주식 시세가 원래대로 돌아갈 듯..,245,1,0
2023.04.27 07:29,현시점 대성홀딩스 최고의 호재는 ,158,1,0
2023.04.27 07:26,이주식  적정가,166,7,0
2023.04.27 07:26,정부두 책임 있다고 본다,125,3,0
2023.04.27 07:24,우와,71,0,0
2023.04.27 07:22,3연상 ㄷㄷㄷ,131,1,0
2023.04.27 07:21,삼천리로와,102,0,0
2023.04.27 07:20,하따 3000만원만 베팅할께요,112,1,0
2023.04.27 07:19,탈출,75,0,0
2023.04.27 07:17,오늘 조심해라 하한가,129,3,0
2023.04.27 07:16,하따하는 순간...,125,1,0
2023.04.27 07:12,유통물량이 대략 350만주..,185,2,1
2023.04.27 06:48,제자리 찾아 갈려면...,265,5,1
2023.04.27 06:29,임창정도 당했다!,250,2,1
2023.04.27 06:40,임창정도 당했다!,113,3,0
2023.04.27 06:28,"미수로 하한가 한방만 맞아도 깡통인데,큰일이다",227,4,0
2023.04.27 06:18,국민연금 개입 조사하라 ~~~,281,2,2
2023.04.27 06:17,힘내라 의사노동조합,227,4,0
2023.04.27 06:16,[삭제된 게시물의 답글]떠라이시키,132,2,1
2023.04.27 06:00,연금,165,1,0
2023.04.27 05:56,참 파란긴 막대가 한심스럽다,184,5,0
2023.04.27 05:56,오늘도 서킷ㄱㅈㅇ,105,0,1
2023.04.27 05:56,만원,123,0,1
2023.04.27 05:54,■■ 10토막 각오해야겠군,203,1,1
2023.04.27 05:48,[삭제된 게시물의 답글]쩜하,190,1,1
2023.04.27 05:10,예수천국 불신지옥,141,2,0
2023.04.27 04:46,오늘 급등한다 ㄹㅇ 꽉잡아 진짜,263,3,3
2023.04.27 04:36,외인 기관들 매집 오지다  ㅎㅎ,217,2,2
2023.04.27 04:22,연기금도,122,0,1
2023.04.27 04:02,상펴나 되어라,202,3,2
2023.04.27 03:49,■ 내일 하한가 풀리면 최소 20% 상승임 ■,338,2,5
2023.04.27 03:39,국짐당 지지자들은 머가리가 똥이라 좋겠다~ㅋㅋㅋ,250,2,10
2023.04.27 03:27,주가조작 관련된 사람들은  살인이나마찬가지다,256,6,1
2023.04.27 03:23,홀딩,108,0,2
2023.04.27 03:23,오늘도 하한가 인데,327,2,1
2023.04.27 03:20,4번하안하면 적정가네 ㅇㅈ?,159,0,1
2023.04.27 02:50,삼천리 하한가 들어가서 갇혔어요,501,3,0
2023.04.27 02:40,지금 매수할까 하는 애들 충고한다,316,3,1
2023.04.27 02:37,그렇게 충고글들 욕하드만,251,1,1
2023.04.27 02:28,20년전 대성산업,385,2,1
2023.04.27 02:06,아무도 안사,281,3,1
2023.04.27 02:05,근데 이렇게 올라가는 동안 왜 몰랐지,319,1,1
2023.04.27 01:52,세력 ㄹ회장도물렸넹,393,2,0
2023.04.27 01:27,형님들 ,535,4,0
2023.04.27 01:22,외인도 겁나 털였다 . .,190,0,0
2023.04.27 00:53,힘내세요 . . !,314,2,2
2023.04.27 00:50,야금야금,131,0,0
2023.04.27 00:48,띄우기전 주가...,350,3,0
2023.04.27 00:47,차트가 저리 이쁘게 올라가니,178,0,0
2023.04.27 00:47,내일도 하한가.,306,1,2
2023.04.27 00:45,그래프보니 3년간 작업한거같은데,213,0,0
2023.04.27 00:40,지옥 가지 마세요,342,2,2
2023.04.27 00:29,지구촌 최악의 국가 북한을 본받아야할 유일한 한가지,345,3,0
2023.04.27 00:29,여기 도배하는 알바 어디감?,106,0,0
2023.04.27 00:12,뉴스 보고 들어오게 됐습니다.. 진짜 이게 뭔 난리인가요?,690,2,14
2023.04.27 00:20,뉴스 보고 들어오게 됐습니다.. 진짜 이게 뭔 난리인가요?,133,0,0
2023.04.27 00:11,매물대 분석 잘보면,427,4,0
2023.04.27 00:09,한강춥다. 향초는 대성 홀딩스 방향 피워라. ,332,1,0
2023.04.27 00:07,연기금도,551,3,0
2023.04.27 00:02,내주식인생.. 괴롭고힘들다..,1093,28,6
2023.04.27 00:02,대구 ㅡ 도시가스 납품,416,1,1
2023.04.27 00:02,대성홀딩스 -> 쩜하홀딩스,332,2,0
2023.04.27 00:00,내일 하한가 다 풀려 ,534,2,6
2023.04.26 23:55,배당 1프로 계산하면,152,0,0
2023.04.26 23:55,주가조작♡상폐사유,136,4,0
2023.04.26 23:50,6천원까지 가즈아,91,1,0
2023.04.26 23:46,윤두창,99,3,1
2023.04.26 23:40,▶[필독]삼천리 /aI / 전기차 섹터 주가조작수사한다네요,185,1,3
2023.04.26 23:38,느그 안팔고,114,0,0
2023.04.26 23:31,2천원 올거같다~,91,3,0
2023.04.26 23:31,대성산업이 4000원인데,170,4,0
2023.04.26 23:28,Per 486??ㅋㅋㅋ,123,3,0
2023.04.26 23:27,차트보고 왔다,141,2,1
2023.04.26 23:27,제정신으로,157,3,3
2023.04.26 23:39,제정신으로,68,1,0
2023.04.26 23:25,루보가 부릅니다,121,4,0
2023.04.26 23:24,어이없다 ,214,4,1
2023.04.26 23:19,그거 아냐?,222,5,5
2023.04.26 23:12,창정이형,150,0,0
2023.04.26 23:03,대주주는?,97,0,0
2023.04.26 23:01,덕유산에서 내려 왔습니다 ,109,0,0
2023.04.26 22:59,신라젠 보는거 같다,123,0,0
2023.04.26 22:57,한국유전,136,1,0
2023.04.26 22:57,육개장좀주쇼,136,1,3
2023.04.26 22:56,살아들잇냐,96,1,0
2023.04.26 22:55,이야,78,0,0
2023.04.26 22:53,곧 상폐각이네~~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,89,0,2
2023.04.26 22:52,하한가 3번 맞은 기분 내가 당해봐서 안다.,484,3,0
2023.04.26 22:50,주가조작,138,2,0
2023.04.26 22:49,속보~내일장 예상,296,3,1
2023.04.26 22:48,매도잔량 미친 ㅋㅋㅋㅋㅋ 끝났네,159,0,0
2023.04.26 22:48,그 와중에 4/24 하한가 첫 날에 누가ㅡㅡ,393,5,1
2023.04.26 22:47,차트가 예술이네,103,0,0
2023.04.26 22:46,경마를해,67,0,0
2023.04.26 22:44,*2020년 7000원대 거래되던 대성홀딩스는 지난달 13만원을 돌파하며 20배 급등했다. ,249,2,0
2023.04.26 22:43,대주주 양해없이 절대 못하는 거다..,128,0,0
2023.04.26 22:42,8천억이란다..,136,0,0
2023.04.26 22:38,기관도움없이  이가격 절대 못왔음,220,3,0
2023.04.26 22:37,형들아 쩜하중인데,384,0,0
2023.04.26 22:34,6천원짜리를  14만원?,101,0,0
2023.04.26 22:34,그와중에 이거 품절주네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,94,0,0
2023.04.26 22:32,연기금 손실 어쩔,126,0,0
2023.04.26 22:30,"한강오염시키지말고,,",166,1,1
2023.04.26 22:25,본전길은,96,0,0
2023.04.26 22:29,[삭제된 게시물의 답글]★PER(198.68배)....힘내세요,68,1,0
2023.04.26 22:18,주가조작 박살 내는 윤통 시원하구만..,220,9,14
2023.04.26 22:12,연기금이 손대고 있는건,166,1,0
2023.04.26 22:10,내일이나 모레쯤 발 담가 보면 어떨까요..,421,2,5
2023.04.26 22:08,이건 만원가겠는데,109,2,0
2023.04.26 22:06,애당초 유통물량이 적어서,152,0,0
2023.04.26 22:05,이래서..창정이형 자기 곡에 대한 저작권다 판건가;;,274,0,0
2023.04.26 22:03,누가  이런 주식에 900억 물량을 받을까요?,169,0,1
2023.04.26 22:00,대성이면 보일러 만드는 회사?,111,0,0
2023.04.26 21:59,정정 죄송합니다 ,121,0,0
2023.04.26 21:59,임창정 무죄?,180,5,2
2023.04.26 21:56,하늘이 무너져도 솟아날 구멍이....,278,1,3
2023.04.26 21:59,하늘이 무너져도 솟아날 구멍이....,121,0,0
2023.04.26 21:56,황진이 관련주,93,0,0
2023.04.26 21:55,창정이형  어떡하냐,161,1,1
2023.04.26 21:54,반대매매도ㅋ,153,2,1
2023.04.26 21:54,아직 5분의 1 더 떨어져야 함,172,1,1
2023.04.26 21:49,말그대로내,206,1,1
2023.04.26 21:47,육개장 대짜로 내오시오.,105,2,0
2023.04.26 21:47,아들~ 우리 아들은 주식 같은거 안하지?,297,7,1
2023.04.26 21:45,하한가에  반대매매 ,237,2,1
2023.04.26 21:44,이거 못풀어. 갸덜 출구큼치 되서 작업칠 주포가,127,0,1
2023.04.26 21:44,돌이켜보면...,127,1,0
2023.04.26 21:42,아주,71,0,0
2023.04.26 21:40,이번주,96,0,0
2023.04.26 21:40,와 이건 ,181,1,1
2023.04.26 21:39,7천원이 제자리지?,119,1,0
2023.04.26 21:38,내일,197,0,1
2023.04.26 21:37,하한가  체결물량이,191,1,0
2023.04.26 21:36,3하한가.. 이게 말이되냐?,200,3,0
2023.04.26 21:35,이래서 뭐든지...과욕은 재앙을 부른다.......,85,0,0
2023.04.26 21:33,여기가,120,1,0
2023.04.26 21:32,대성,101,1,0
2023.04.26 21:30,7천원짜리주식20배,179,3,0
2023.04.26 21:30,낼ㅋㅋㅋ,132,3,2
2023.04.26 21:28,"임창정, 주가조작 피해자 맞나요[궁즉답]",279,2,0
2023.04.26 21:26,전방에 함성 3방.....부엉 부엉 부엉,158,2,3
2023.04.26 21:26,설문조사,181,11,3
2023.04.26 21:26,고점에서 사신분들. . .너무,197,6,0
2023.04.26 21:24,코인이냐?,99,1,0
2023.04.26 21:23,하따충들 있는거 보니가,112,1,0
2023.04.26 21:23,5500원까지 논스톱으로 간다,105,2,0
2023.04.26 21:23,5500원까지 논스톱으로 간다,105,2,0
2023.04.26 21:22,하따에 햇살론 5천 빌릴예정..,212,2,0
2023.04.26 21:21,내일 하따 한번 가즈앗,153,2,1
2023.04.26 21:20,몇년전 1주당 7천원하던 주식이,155,3,1
2023.04.26 21:19,이게현실맞아,130,2,1
2023.04.26 21:18,개꼬시다,115,4,0
2023.04.26 21:18,진짜 장난아니고,214,1,0
2023.04.26 21:16,하한가   3방    하한가   또나오면   5방가나   ??,141,3,0
2023.04.26 21:15,아직멀엇어,121,6,0
2023.04.26 21:14,고점에서 물린사람은 복구 불가능,160,3,0
2023.04.26 21:13,ㅉㅉㅉ,85,1,0
2023.04.26 21:13,반대매매 물량 소화가,177,2,0
2023.04.26 21:11,대성홀딩스가 범인이네~,148,1,1
2023.04.26 21:11,정부에서 배상 해야,190,5,1
2023.04.26 21:09,개 연금도 주가조작에 가담한듯,107,2,0
2023.04.26 21:08,누나 패고왔다...,340,8,3
2023.04.26 21:08,이게 주식인가?,110,2,0
2023.04.26 21:07,주가조작 범들~,111,3,0
2023.04.26 21:04,■하한가시 매도법,300,2,2
2023.04.26 21:03,윤석열 극대노,158,0,1
2023.04.26 21:03,주식쟁이들 코인 그렇게 도박이니 뭐니 까내리더니 -99%맞아봐야 정신차리지,89,0,1
2023.04.26 21:01,매도잔량이 ,364,5,1
2023.04.26 21:01,국민연금도 주가조작 가담정황,153,1,0
2023.04.26 21:00,잡았다,81,0,1
2023.04.26 21:00,반대 매애,87,0,1
2023.04.26 20:59,"씨바 령부인이 도이치 주가조작해도 떵떵 거리면서 잘사니, 이거는 뭐 사기꾼 나라구만",99,8,3
2023.04.26 20:59,육개장 안내오고 머하노 ,134,2,2
2023.04.26 20:58,오늘 ?,71,0,0
2023.04.26 20:57,시끄러워서 와봤더니,90,1,0
2023.04.26 20:57,대주주가 70프로 들고있는주식에서,199,3,1
2023.04.26 20:55,"코스피 시장이 사기꾼 판이가 금감원, 증권거래소 다 짜고 치는거 아니냐",94,1,0
2023.04.26 20:54,주가 조작,70,0,0
2023.04.26 20:54,7처넌짜리가 14만원된거니까,154,3,1
2023.04.26 20:49,아직 5거래일 하락해야 8000원 아래로,154,0,0
2023.04.26 20:46,오늘 저녁은 끝내줍니다,108,0,0
2023.04.26 20:42,신기하네,187,2,0
2023.04.26 20:42,국민연금은  바보들의  조직임,319,4,1
2023.04.26 20:33,속보~내일장 예상,266,0,0
2023.04.26 20:31,내 이럴줄 알았따,175,3,1
2023.04.26 20:30,신용도 100만주 정도네,147,0,1
2023.04.26 20:29,내 학자금 대출은 되돌려주세요ㅠ,440,1,7
2023.04.26 20:27,김건희 주가조작은 언제 수사하냐?,171,13,9
2023.04.26 20:27,‘루보’ 하한가 11방 vs ‘대성’ 하한가 6방,293,5,3
2023.04.26 20:26,국장 진짜 뭣 같내요,150,2,1
2023.04.26 20:26,배당 받으며 버티자구요,115,1,1
2023.04.26 20:23,에는,66,0,1
2023.04.26 20:17,●모두들 나가주세요................●,268,1,0
2023.04.26 20:17,7천원에서 기다려요,79,0,0
2023.04.26 20:16,우크라 전쟁통에 가스가 많이 오르기도 했고,107,0,0
2023.04.26 20:10,대성홀딩스 ㆍ삼천리는  같은 세력이야,185,5,0
2023.04.26 20:07,작전세력 배타고 밀항했을듯 ,111,0,0
2023.04.26 20:05,너무나 괴로워요...,838,1,12
2023.04.26 20:04,지난주에3배먹고팔았는데,296,2,0
2023.04.26 20:04,코로나때도 단 1의 타격이 없었네,119,2,0
2023.04.26 19:59,현정부가,180,8,5
2023.04.26 19:58,궁금해서 그런데 아는사람,337,2,0
2023.04.26 19:56,도시가스 3인방 '대폭락'…1350억 쓸어담은 연기금도 당했다,356,0,2
2023.04.26 19:53,첫날 하한가에 얼씨구나하고 산사람 분명 있을껴 ~,408,6,1
2023.04.26 19:53,1년 4개월전 주가를 보고있자 하니,161,2,0
2023.04.26 19:52,낼 도 ,142,2,0
2023.04.26 19:51,젠장,165,0,3
2023.04.26 19:50,얘는 8천원 부터 올렸으니,145,3,0
2023.04.26 19:50,굉장히 신기한게,381,1,0
2023.04.26 19:50,얘도 금요일은 되야 상 풀리겠네,98,0,0
2023.04.26 19:49,우우우운지,77,0,0
2023.04.26 19:40,세상에 이런일이,168,1,0
2023.04.26 19:39,세력도 물렷다,197,1,0
2023.04.26 19:36,하한가 4방 맞아도 이익 구간이네,188,1,0
2023.04.26 19:36,제자리,95,0,0
2023.04.26 19:35,얘는 하한가 풀리기 힘들겠다;,148,3,0
2023.04.26 19:31,7000원짜리 주식,148,1,0
2023.04.26 19:26,반대 물량 저리 많은데,189,3,0
2023.04.26 19:26,위로받고싶어서 왔습니다.,172,0,0
2023.04.26 19:23,"내일 하한가는 31,300원입니다",363,2,0
2023.04.26 19:23,1만원 와야 정상이다,133,3,0
2023.04.26 19:21,패턴 읽었다.,327,3,0
2023.04.26 19:17,좋아 보이는군...단타,99,0,1
2023.04.26 19:15,와!!분봉 완전 ㄴ자여!!!,113,1,0
2023.04.26 19:12,와,106,1,0
2023.04.26 19:11,분봉에서도 이짓 거리하면,113,1,0
2023.04.26 19:10,윤대통령 믿어봅시다,309,0,12
2023.04.26 19:09,계속 오르기에 사려 했는데,194,0,1
2023.04.26 19:09,10년에 한번씩 작전하는 종목,107,0,2
2023.04.26 19:06,3년 급등시킨 주포들이 왜 이렇게 손해보면서 털까요?,505,0,3
2023.04.26 19:04,아직 하항가 3방더남은듯,292,3,0
2023.04.26 19:03,주식의 묘미,131,1,0
2023.04.26 19:03,처음 보는 종목이네,188,0,1
2023.04.26 19:02,뉴스나온다,188,2,0
2023.04.26 19:01,이주식은 이제 ,93,0,0
2023.04.26 18:58,차트보니,133,2,0
2023.04.26 18:55,루보는 11번인가 하한가 갔지,440,8,1
2023.04.26 18:57,루보는 11번인가 하한가 갔지,192,0,0
2023.04.26 18:54,상폐 한번 당했다 생각하면 속 편함,229,3,4
2023.04.26 18:50,오늘매수한사람은야수의심장!!!!,216,1,1
2023.04.26 18:49,실제로 시드 크신분 있나요?,165,1,0
2023.04.26 18:49,담주 제주도나 가야지 맘이 편안하네,97,0,1
2023.04.26 18:49,적당히 먹고 나왔어야지 과유불급,166,1,1
2023.04.26 18:46,진짜 이럴수가 있는거냐,247,2,0
2023.04.26 18:44,내일 전국 단타 대회,252,1,1
2023.04.26 18:39,전국 최대 단타대회 내일인가요?,333,2,2
2023.04.26 18:38,쓸데없는 걱정말고 이거나 확인하고 온나,132,2,1
