Date,Open,High,Low,Close,Adj Close,Volume
2020-05-25,10150.000000,10550.000000,10000.000000,10350.000000,9900.041992,71227
2020-06-01,10200.000000,10400.000000,10050.000000,10300.000000,9852.214844,133653
2020-06-08,10300.000000,10750.000000,9880.000000,10550.000000,10091.346680,359832
2020-06-15,10400.000000,10750.000000,10050.000000,10650.000000,10186.999023,106188
2020-06-22,10600.000000,10850.000000,10200.000000,10350.000000,9900.041992,96539
2020-06-29,10300.000000,10700.000000,10000.000000,10500.000000,10043.521484,75187
2020-07-06,10500.000000,10600.000000,10100.000000,10350.000000,9900.041992,86950
2020-07-13,10350.000000,10900.000000,10250.000000,10800.000000,10330.477539,90636
2020-07-20,10850.000000,10850.000000,10150.000000,10250.000000,9804.389648,155246
2020-07-27,10300.000000,10350.000000,9940.000000,9950.000000,9517.431641,176679
2020-08-03,9930.000000,10350.000000,9930.000000,10100.000000,9660.910156,250021
2020-08-10,10050.000000,11150.000000,9950.000000,10650.000000,10186.999023,821478
2020-08-17,10650.000000,10650.000000,9640.000000,9780.000000,9354.822266,132759
2020-08-24,9780.000000,9970.000000,9670.000000,9800.000000,9373.952148,116283
2020-08-31,9880.000000,9950.000000,9650.000000,9710.000000,9287.865234,131063
2020-09-07,9710.000000,9970.000000,9660.000000,9820.000000,9393.083008,94217
2020-09-14,9820.000000,9960.000000,9740.000000,9840.000000,9412.213867,123526
2020-09-21,9770.000000,9810.000000,8900.000000,9310.000000,8905.254883,105502
2020-09-28,9400.000000,9840.000000,9290.000000,9700.000000,9278.299805,50798
2020-10-05,9610.000000,9800.000000,9560.000000,9620.000000,9201.777344,71995
2020-10-12,9620.000000,9800.000000,9200.000000,9300.000000,8895.689453,170610
2020-10-19,9300.000000,9510.000000,9000.000000,9490.000000,9077.429688,463215
2020-10-26,9500.000000,9540.000000,9010.000000,9010.000000,8618.296875,173996
2020-11-02,9010.000000,9240.000000,9010.000000,9180.000000,8780.906250,132503
2020-11-09,9180.000000,10450.000000,9170.000000,9940.000000,9507.866211,826963
2020-11-16,10150.000000,10150.000000,9580.000000,9820.000000,9393.083008,380312
2020-11-23,9890.000000,10400.000000,9880.000000,10150.000000,9708.736328,392081
2020-11-30,10350.000000,10550.000000,9870.000000,9890.000000,9460.039063,456129
2020-12-07,9980.000000,12250.000000,9830.000000,10650.000000,10186.999023,3376123
2020-12-14,10650.000000,11050.000000,10300.000000,11050.000000,10569.609375,1233344
2020-12-21,11100.000000,12200.000000,10400.000000,11100.000000,10617.436523,4115941
2020-12-28,11050.000000,11800.000000,10750.000000,11650.000000,11143.524414,1279808
2021-01-04,11850.000000,15600.000000,11100.000000,14600.000000,14203.036133,3477324
2021-01-11,15000.000000,16500.000000,13650.000000,14200.000000,13813.912109,6116608
2021-01-18,14300.000000,16650.000000,13800.000000,15450.000000,15029.925781,2931103
2021-01-25,15450.000000,16950.000000,13800.000000,14200.000000,13813.912109,2531094
2021-02-01,14050.000000,18200.000000,13750.000000,14300.000000,13911.192383,6477994
2021-02-08,14150.000000,15200.000000,13700.000000,14750.000000,14348.957031,1009776
