날짜,제목,조회,공감,비공감
2022.04.15 07:09,개미지옥,403,1,1
2022.04.14 14:55,얘 뭔데 차트 이렇게 이쁘냐,354,3,0
2022.04.12 14:19,곧 7만광,495,1,0
2022.04.11 09:19,일봉 레전드네,388,2,0
2022.04.06 19:13,조정 끝~ 7만광 안착합시다!!,368,3,0
2022.04.01 20:41,어차피 10만원 넘는건 시간문제!!!!!!!!!!!!!!!!!!!!!!!!,813,6,1
2022.04.01 15:22,얘는 지칠 줄을 모르네,679,0,0
2022.03.31 00:40,주주에 대한 이사의 충실 의무 법안 발의,338,0,0
2022.03.30 09:57,4000주,329,0,0
2022.03.30 09:13,벽 왜케 얇냐,261,0,0
2022.03.29 21:39,2년은 하락,327,1,3
2022.03.29 21:24,내일은 양봉업 펼치자,213,0,0
2022.03.28 22:05,무증안함?,342,0,0
2022.03.27 01:35,현대사료,422,0,0
2022.03.24 13:39,1억 박을까 생각중입니다,838,2,1
2022.03.24 01:23,선광 주총 7만광 매일매일이 52주 신고가다.,484,8,0
2022.03.23 00:14,선광 가는  이유,1048,6,1
2022.03.22 19:26,3월24일 주주총회,476,3,1
2022.03.23 10:00,[삭제된 게시물의 답글]정말 큰일이네 ㅠ,157,0,0
2022.03.22 12:36,선광 싸이로~~! 선광 하역!!,318,2,0
2022.03.22 10:35,선광오르는이유,400,3,0
2022.03.22 10:33,언제 폭탄터지냐,475,0,1
2022.03.21 22:54,?,378,0,0
2022.03.21 18:11,선광 7만이 빠르냐,283,1,0
2022.03.21 13:12,선광 56000때 먹고 나왔는데 아직도 너무 잘감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,788,3,1
2022.03.20 08:25,10만 광은 당근,560,2,0
2022.03.04 13:40,우상향 종목은,984,3,1
2022.02.28 08:28,이젠,785,2,0
2022.02.25 05:11,선광 대성홀딩스 ,516,1,2
2022.02.24 20:17,상승 가속화 될듯,434,2,0
2022.02.18 14:00,상한가 쳤나요?,503,1,0
2022.02.18 02:21,올해 첫 리포트,598,3,0
2022.02.16 19:58,싸움나라,460,0,0
2022.02.12 21:17,신용 ㅎㄷㄷ,695,0,0
2022.02.11 22:17,와 이거 머임;;,618,0,0
2022.02.04 06:09,팔고갑니다.,1157,1,2
2022.02.03 18:56,파래진 내 계좌 심금을 울리는 노래 발견,417,0,0
2022.02.03 15:01,아푸지마,301,0,0
2022.02.03 06:54,이거 지금 들어가도 됨?,619,2,0
2022.01.31 01:54,1주만 사서 인내심 기르기 연습해야지,769,1,0
2022.01.28 21:05,선광이라 쓰고 ,816,1,0
2022.01.26 09:20,미쳤다,496,0,0
2022.01.25 13:42,신용타령하는주린이들 너무귀여움,363,1,0
2022.01.25 12:27,신용 12.67%,691,0,0
2022.01.25 12:23,강력하게 상한가로 말아보세요!!!!!,387,0,0
2022.01.25 12:19,이 주식 뭔가요?,408,0,0
2022.01.25 10:25,대한민국 최고의 주식,411,1,0
2022.01.24 15:56,미장 차트 *_*,374,0,0
2022.01.24 11:18,어차피 폭등은 기정사실!!!!!!!!!!!!,578,1,0
2022.01.21 21:26,감사합니다,637,0,0
2022.01.21 15:20,나의이름이선강인디,438,3,0
2022.01.21 15:17,얘는 도대체 어떤 모멘텀으로 오르는거? 공급망 막힐수록 오르나?,585,0,1
2022.01.21 13:56,선광 최고 ,769,4,0
2022.01.16 10:44,제2의 선광 종목!!!,669,0,0
2022.01.15 16:44,epr4**** ㅋㅋㅋ,475,0,0
2022.01.15 02:03,성격급한애들은 선광에서 수익 절대못본다...3달가지고있었는데 10프로다 ㅋㅋ,649,1,0
2022.01.13 22:31,다들 성투하세요,300,0,0
2022.01.13 09:44,주주는 아니나,439,5,0
2022.01.12 23:31,주식시장 70-80년대 중동건설테마때ㅋ,564,0,0
2022.01.12 13:43,이건 무증이라도 해야 하는거 아니냐?,714,0,0
2022.01.12 09:23,개장 시간이 언제인가요?,258,0,0
2022.01.11 22:18,일억 이든백억가든 누가 살건데요,298,1,0
2022.01.10 14:12,매번 보면 볼수록 신기하네 여기 퇴직금 모아두는 곳인가요?,650,2,1
2021.12.30 08:31,우상향,710,2,1
2021.12.29 13:17,지금 진입하는건 ,536,2,0
2021.12.29 12:05,와 대한민국에 이런주식이?,490,5,0
2021.12.21 10:03,이제보내줘야할때인가?,793,1,0
2021.12.17 23:42,이게 바로 로또복권이다!!!!!!!!!!!!!!!!!!!!!!!,772,5,0
2022.01.11 22:16,이게 바로 로또복권이다!!!!!!!!!!!!!!당신바보아닌싶네!!!!!!!!!,100,0,0
2021.12.17 22:16,정기예금 인가요?,334,3,0
2021.12.17 09:50,여기가 낙원이네,788,3,0
2021.12.16 21:06,"금융투자의 매수, 불길함.",406,0,0
2021.12.15 14:52,이거 움직임이 왜이래요?,435,3,0
2021.12.15 02:13,국내 최고의 주식,848,2,0
2021.12.13 14:48,챠트의 정석,848,3,0
2021.12.11 02:35,epr4****,563,0,0
2021.12.05 17:14,그냥 지나가라,430,1,0
2021.12.03 22:12,삼성도 본사 사옥까지 팔아서 100조를 대기중인 이유2,651,0,1
2021.11.30 09:15,잘먹고갑니다,952,8,0
2021.11.24 17:24,요즘 빌빌거리네 ,802,1,1
2021.11.17 09:37,잘가라 선광!,429,0,0
2021.11.16 14:12,3분기실적 ,453,0,0
2021.11.10 20:36,글 좀 쓰지마라,460,0,0
2021.11.09 13:11,선광 누군가의 etf였으나,863,1,2
2021.11.09 12:56,선광도 끝이구나,445,1,1
2021.11.08 15:34,차트 멋지다,466,1,0
2021.11.01 17:31,[삭제된 게시물의 답글]차트가,440,1,1
2021.10.28 19:05,야금야금 신고가갱신,667,6,1
2021.10.28 15:12,여긴 뭐 조정도 없고 공매도도 없는 청정이여?,431,1,2
2021.10.27 19:53,금일 거래량,1025,1,0
2021.10.27 16:10,빚내서투자?선광 신용 잔고 1위2위 디피씨,561,1,0
2021.10.26 12:12,모든 사람이 꿈꾸는 주식이 이런 것,541,1,0
2021.10.26 11:52,고통없이 가네 ㅁㅊ ㅋㅋ,403,0,0
2021.10.25 06:42,열배 간다,630,1,2
2021.10.15 15:15,한주씩,636,1,0
2021.10.14 09:42,동호회야,628,0,2
2021.10.13 21:51,삼성이 본사 사옥까지 팔아서 100조를 대기중인 이유2,655,1,2
2021.10.13 20:00,대놓구 쳐올리는데 10만원까지 !!!!!!!!!!!!!!!!!!!!!!!!!!!!,444,3,0
2021.10.13 09:19,동호회야,354,1,0
2021.10.08 17:04,나만 느끼는건가요?,1392,3,0
2021.10.06 22:35,너넨 조옷때따,891,1,1
2021.10.06 18:55,얘는 먼데 안빠지냐 ㅡㅡ,776,1,1
2021.10.06 16:39,업황은 확실히 좋은데 신용잔고비율이 신경쓰이네요.,501,0,0
2021.10.04 11:37,묻어 두면 재산 증식 종목,775,5,0
2021.09.30 23:30,좋은거 지들끼리 먹고있었네...ㅠㅠ,1055,3,0
2021.09.30 23:28,안티들아 배아프면 지금이라도 다시 사라 망설이지말고,486,5,0
2021.09.30 18:34,공개매수상폐,742,0,2
2021.09.30 13:35,선광 그냥 하차 ㅎㅎ,634,3,1
2021.09.30 08:53,"""신용비율 1위""뉴스 탓다. 축하합니닿ㅎ",867,1,0
2021.09.29 19:41,이거 이러다가 50만원  가겟는데!!!!!!!!!!!!!!!!!!!!!!!!!!!,677,1,5
2021.09.29 14:44,계열사근무자로서..,976,0,1
2021.09.29 11:11,위기에 강한 선광,395,2,0
2021.09.29 01:10,헐!,725,2,0
2021.09.28 09:08,지금 사기엔 늦었나요?ㅠㅠ,947,3,0
2021.09.27 17:08,9월 마무리 기념으로 55000 선물 부탁드립니다,471,1,2
2021.09.23 00:12,흠집 없는 깨끗한 차트,940,2,0
2021.09.19 11:36,13년간,1257,5,0
2021.09.17 23:16,연말 팔만광!!,580,4,0
2021.09.20 11:20,연말 팔만광!!,245,2,0
2021.09.16 21:34,[삭제된 게시물의 답글]기업가치,385,1,0
2021.09.15 13:14,추석,566,5,0
2021.09.15 09:44,와~작년부터~,402,0,0
2021.09.07 13:56,4월달에 들어갈걸,1476,4,0
2021.09.04 16:30,대한민국 유일의 군가에 나오는 단군?,722,1,1
2021.09.02 10:51,주식을 하다 감방에서 나오니 주식은 폭발,791,3,1
2021.09.01 18:14,계단식하락 할거같은데,433,3,1
2021.08.27 11:49,대박,761,3,0
2021.08.21 03:19,증권사별 시간외 목표가 분석,584,1,0
2021.08.18 23:51,선광 드디어 6광되다....,505,0,1
2021.08.17 14:23,이제 5만 위에서 놀자 선 광,420,5,0
2021.08.17 13:38,2분기매출,504,3,0
2021.08.12 21:23,와 진짜 신기한 주식이네,1028,2,0
2021.08.05 14:12,장끝날시간되면,604,1,1
2021.07.29 12:29,선광 3세 승계플랜 돌입.,1093,2,1
2021.07.28 14:38,완전 루보네 이거ㅋㅋㅋㄱㅋㄱㅋ,1102,2,3
2021.07.28 00:53,배아파..,508,1,0
2021.07.27 14:27,선광 목표가 얼마로 보시나요~,986,1,1
2021.07.27 13:13,다와가네요,550,1,1
2021.07.24 17:48,신용13프로주식,1201,5,1
2021.07.24 07:29,튀세요,1131,3,1
2021.07.14 10:52,편-안,1308,0,1
2021.07.10 09:05,오,570,1,1
2021.07.08 10:36,컨테이너운반기사다,1032,5,0
2021.07.06 23:10,좋은놈 ,335,0,0
2021.06.30 12:49,슬슬 슛팅 나올 타이밍같은데,506,1,1
2021.06.30 12:12,오기발동.......,418,0,0
2021.06.30 11:08,참한 주식이네요~~~,421,0,0
2021.06.30 10:16,요즘은 동호회 쁘락치 없음?,358,0,0
2021.06.29 16:23,고맙습니다.,328,1,2
2021.06.29 16:14,평단,345,0,0
2021.06.23 14:41,진입한지 얼마 안됐지만 ,486,1,1
2021.06.18 14:23,매일,856,0,0
2021.06.18 15:28,[삭제된 게시물의 답글]외인 3% 에서 6%까지  수달을 매수 !!,351,0,0
2021.06.16 19:25,아니,301,0,0
2021.06.13 21:27,1000%,718,2,0
2021.05.13 13:59,기관물량,2202,0,2
2021.05.11 14:53,차지비 전기차충전소 효과 확실하네요,813,0,0
2021.05.08 10:56,몇달치 차트를 봐보세요....,1115,2,0
2021.04.28 12:46,선광·한진 터미널 통합에 관하여.....,859,0,0
2021.04.27 10:21,매수했다.,758,0,0
2021.04.26 20:28,코로나고 나발이고 한국 수출은 잘되구있다,413,6,0
2021.04.23 22:52,이놈이 물건이여,703,5,0
2021.04.23 12:19,배당금 들어왔네. ㅎ,831,0,0
2021.04.22 17:20,야금야금....,393,2,0
2021.04.21 20:35,지금 장기투자 시작...,1334,0,0
2021.04.18 12:29,도대체..,868,0,3
2021.04.18 11:48,신용보소~~,758,3,0
2021.04.15 14:52,매수,703,5,0
2021.04.13 17:34,이제 시작인가.....,872,1,0
2021.04.13 11:04,도저히 들어갈수가없더 ㅠㅠㅠㅠㅠ,662,1,2
2021.04.13 00:12,선광 컨테이너 각각 100만TEU 달성,579,3,0
2021.04.09 18:07,거래량이 이렇게 없는데 꾸준히 오르는 회사는 유일하네요,772,2,0
2021.04.09 11:33,옥수수  관세0% ?,464,1,0
2021.04.08 10:37,뭐야 내글이 아직 밑에,310,0,0
2021.04.08 10:28,역사적 고점을,420,1,0
2021.03.25 16:06,입성할라다가 신용비율보고 ㅈ댈뻔했다 느꼇다..,1842,4,0
2021.03.14 17:28,곡물가(발) 인플레 오나....,675,0,0
2021.03.13 09:46,옥수수....,761,3,1
2021.03.11 11:52,신용왜캐,789,1,1
2021.03.03 16:15,3.3 종배,500,0,0
2021.02.24 19:26,선광 ,547,0,0
2021.02.24 16:27,미틴 주식이구만,664,2,1
2021.02.24 16:09,5년 존버하는 주주 입니다.,787,3,2
2021.02.21 21:52,현재 물가와  인간비로,1044,4,0
2021.02.20 04:42,사두고 몇년뒤면,770,3,0
2021.02.18 09:57,"시총 4,000억",546,2,0
2021.02.18 09:18,거래량ㅋㅋㅋ,439,0,0
2021.02.18 03:44,선광 주주님 힘내세요.,588,0,0
2021.02.17 13:26,선광이는 뭐하냐?,470,0,0
2021.02.18 12:32,선광이는 뭐하냐?,185,0,0
2021.02.09 10:49,적정주가,1048,4,0
2021.02.08 15:38,간만의 공시,831,2,0
2021.01.30 17:51,공포의'D'기 온다..삼성이 본사 사옥까지 팔아서 모은 현금 100조를 미리 대기중인 이유,706,0,0
2021.01.29 23:39,  [긴급] 레버리지10배/15배 고수익 재테크 실체,529,0,0
2021.01.29 15:50,3일 내내...,316,0,0
2021.01.27 15:24,여기 살아있나?ㅋㅋ,597,0,0
2021.01.27 09:23,거래량도 없는데 빠지네,256,0,0
2021.01.22 17:26,몽땅 던 졌네요  ,766,0,0
2021.01.22 12:50,이게 무슨 일이야..,441,0,0
2021.01.22 02:07,이재명 테마주의 세대교체,476,0,0
2021.01.19 20:36,이게 얼마만인가....?,605,3,0
2021.01.13 15:16,난 이 종목 조만간 살꺼임,1100,0,0
2021.01.12 10:10,조만간,474,0,1
2021.01.05 17:09,낼은 3만찍으려나,908,1,1
2021.01.05 11:42,왜 갑자기 ,681,1,2
2021.01.04 18:24,순익이 적자난 해가 없고,881,3,0
2021.01.04 15:15,선광은 이제....,545,2,0
2021.01.04 14:53,1만주씩 자전거래?,600,0,0
2020.12.29 10:38,세계 교역 침체에도…인천항 물동량 늘었다,1141,0,0
2020.12.12 18:37,곡물저장 창고와 항만,934,3,0
2020.12.08 01:03,[hot] 오늘의 풍문 모음,1168,1,2
2020.12.05 07:59,손절,1391,4,1
2020.12.03 13:27,선박은 동나고 운임은 뛰고..수출업계 '선박 대란',998,3,1
2020.12.01 15:08,"곡물가격 상승 , 해운운임 상승 = 선광 최대이익",1000,7,1
2020.11.29 00:10,조용히 갑시다.,938,2,5
2020.11.28 21:52,에그플레이션  ?,453,1,1
2020.11.27 14:55,진짜 작전주인가보다,793,2,1
2020.11.26 13:16,항만은 신의 직장이래서,756,0,4
2020.11.26 11:56,잘 먹고 나갑니다.,505,2,1
2020.11.25 15:16,오늘 백일잔치 하시는분...,803,2,1
2020.11.24 16:48,존버지만,711,1,2
2020.11.24 08:02,.....냉무,501,0,1
2020.11.23 18:59,mose****  ◐◐◐◐ 액면분할→상한가 ◐◐◐◐,608,0,0
2020.11.23 13:01,HMM 과 미국 서부 관문 농비치항.?,616,0,1
2020.11.21 07:05,지금 조정중인가요?,1511,0,0
2020.11.19 16:33,"독점적 이익, 그리고 움직임",4330,14,3
2020.11.18 21:08,하나 배움니다 차트 분석,636,3,2
2020.11.18 14:37,왜이렇게디,462,0,2
2020.11.18 11:32,정찰병 1주가 죽어갑니다,711,0,2
2020.11.17 13:20,죽다살아남,828,3,5
2020.11.17 11:38,걱정 ㄴㄴ,661,1,3
2020.11.16 17:06,차트  신기할정도로 이쁘네,876,2,3
2020.11.16 15:57,뭐야,397,0,2
2020.11.16 13:51,애는 무슨 일봉이 정직하게오르냐,643,2,0
2020.11.16 11:12,총 660만주?,486,0,0
2020.11.16 10:56,와 이거 무섭다....,820,2,1
2020.11.16 10:00,캬... 좋다..,588,1,1
2020.11.13 12:53,참 멋진 주다,1007,8,1
2020.11.13 09:59,그래도 기특하네요,477,1,1
2020.11.10 16:51,선광도 고민하다 차트 보고 입성했습니다 ^^,1440,2,1
2020.11.10 12:03,가르쳐주세요,724,4,0
2020.11.10 05:51,메가급 fta ?,709,0,1
2020.11.05 11:25,그동안 고생많았습니다.,1015,7,2
2020.11.05 09:39,갭상 나올 때 됐는데...ㅎㅎ,425,0,0
2020.11.04 17:37,nada****야 보구 있냐?,492,0,1
2020.11.01 09:54,중견 그룹사 재편 ?,1451,6,0
2020.10.31 21:40,선광과 한진 통합 긍정 의지  .....,739,1,0
2020.10.30 12:34,선광과 한진 통합 건,913,2,0
2020.10.30 11:43,거래안함??,378,0,0
2020.10.30 10:16,선광 그린뉴딜 수혜주?,450,0,0
2020.10.28 12:51,머여 이종목은?,1510,2,2
2020.10.28 08:16,인천신항 통합 터미널,580,0,0
2020.10.27 19:11,드디어 은행이....,779,0,0
2020.10.27 14:25,얘가 젤 낫네 ㅋㅋㅋㅋ,436,2,0
2020.10.26 07:50,인천 북항 3부두 운영사에 '인천북항다목적부두',942,3,1
2020.10.25 13:44,생 분해 플라스틱  ?,722,5,0
2020.10.24 04:04,모세님도 이뻐보이고...산넘고 강건너   여기까지 왔네요,748,0,3
2020.10.24 00:43,홍남기 해임청원 -16만 돌파,443,0,1
2020.10.23 21:45,에스지?,435,0,1
2020.10.23 16:56,제2의 루보..,593,0,1
2020.10.21 15:32,와 차트 죽이네요,531,1,1
2020.10.20 15:18,왠 JP모건?,453,0,1
2020.10.20 14:22,주주님들...,733,2,1
2020.10.18 09:56,인천항 '한국판 뉴딜'로 스마트항만 만든다,524,2,3
2020.10.16 07:39,에그플레이션  ?,513,2,1
2020.10.13 23:20,안녕하세요,583,0,2
2020.10.13 15:41,잔챙이들 다 달라붙겠네...,487,1,1
2020.10.13 09:51,오늘 갭상 안나왔네;;;;,343,0,1
2020.10.12 18:29,nada**** 선광 주가가 하락해야,469,2,0
2020.10.12 14:44,27400원,524,0,2
2020.10.12 12:30,갭상 나올 때 됐는데...ㅎㅎ,350,2,1
2020.10.11 12:30,암 걸리다 이 주식,809,1,1
2020.10.08 13:42,선광은 500원이..,443,0,2
2020.10.08 13:36,모세야 ㅎ,434,2,2
2020.10.08 13:17,vi,375,1,2
2020.10.08 13:16,Vi찍고 꼬라박을거 브아이 왜 찍냐,378,1,4
2020.10.08 13:14,왠일로?,321,0,1
2020.10.08 11:03,에그플레이션  ?,314,0,1
2020.10.08 10:57,이 종목은 왜 조정이 없나요? ,338,0,1
2020.10.07 08:23,나중에 후회 하지 마시고 한번만 봐 주세요.,537,0,2
2020.10.07 07:29,에그플레이션  ?,335,1,2
2020.10.06 17:49,이런주식 가져보고 싶었음..,537,2,4
2020.10.06 11:08,이거 왜 오르져?,702,0,2
2020.10.02 07:49,대주주양도세가 증시체력 약화의 주범!,1180,6,3
2020.09.29 16:43,신고가,517,4,2
2020.09.28 13:56,선광은...,475,0,4
2020.09.28 09:02,기술적 차트 보다  ?,653,7,3
2020.09.24 05:59,강한자가 살아남는것이 아니라 살아 남은자가 강한것이다,614,7,3
2020.09.24 09:27,강한자가 살아남는것이 아니라 살아 남은자가 강한것이다,269,2,2
2020.09.23 17:52,요즘 선광...,380,0,2
2020.09.23 17:14,nada****너두 참 ~!,334,0,1
2020.09.23 13:02,지분경쟁 ?,398,2,1
2020.09.22 18:06,한지붕 2가족 ?,310,2,1
2020.09.21 18:48,세계 최대 사모펀드 우리나라 기업들에 투자 뉴스 보심?,451,2,0
2020.09.21 13:28,에그플레이션  ?,267,1,1
2020.09.20 10:01,코로나 사태로 농업  ?,334,0,1
2020.09.19 13:25,싸이로 산업 ?,486,3,1
2020.09.18 23:39,수도권규제 완화 ?,370,1,1
2020.09.17 14:38,자사주 ?,384,1,1
2020.09.16 22:29,인천신항   ?,289,2,1
2020.09.16 20:53,애들 신의직장에 입사기키기를 원한다면,306,3,1
2020.09.16 09:56,인천신항   물동량  ?,318,0,0
2020.09.15 18:53,인천공항 사장  ?,300,0,0
2020.09.11 00:22,선광 의 지주사 격인  휠라선 ?,370,0,1
2020.09.10 19:56,지분 확보 중  ?,267,2,1
2020.09.10 17:48,심씨 일가  지분 ?,245,1,1
2020.09.09 10:25,이 좋은 장에 여기서 수련하시나요?,292,1,1
2020.09.06 19:49,자사주  ?,458,2,2
2020.09.04 13:18,취소하니까,429,0,1
2020.08.28 11:46,물류기업 날라가는데...,337,2,1
2020.08.28 10:25,여긴 장사안하나?,280,0,1
2020.08.28 09:37,넌 정말 최고인거 같아 1.8.,311,1,1
2020.08.27 21:29,지분이동  ?,305,1,2
2020.08.22 18:05,중국 홍수로 곡물비상이랍니다,520,1,1
2020.08.21 08:46,125000주 미래->삼성으로간거 이건 먼가요?,323,1,1
2020.08.20 08:14,광값좀 하려나 했는데  흑싸리 껍데기였다,299,0,1
2020.08.19 15:48,쓰레기 똥광,238,1,2
2020.08.11 09:48,미원상사좀 닮아봐 선광아,299,0,1
2020.08.10 21:20,은행은  하루도  안쉬고 파네  ,285,0,1
2020.08.10 16:50,답없네 ,248,1,2
2020.08.08 18:50,19년UN기후.. 20.7~8월 人災물난리? 왜? 기후의 문제人 역습? 문제人에게 왕따(무대책) 당한 기후님께서 날 좀 알아봐 달라고! 무엇?,439,1,4
2020.08.06 07:56,천천히 꾸준히 오르네요,375,0,3
2020.08.05 21:32,쭉쭉~~,328,0,2
2020.08.05 10:47,선광,336,1,2
2020.08.05 10:17,자사주 매입  엿같네,326,1,2
2020.08.04 22:51,재벌  상위1%,347,1,1
2020.07.31 11:38,가족거래주식?,505,3,2
2020.07.31 09:26,이게 그 가족경영 내부거래,392,1,2
2020.07.27 20:03,선광,560,4,2
2020.07.24 15:37,왜 은행은 계속 파는가?,439,0,1
2020.07.24 12:19,공시 하라  ?,413,3,2
2020.07.23 10:58,선광,646,7,1
2020.07.21 11:41,조만간 한 건 크게 터질듯?,553,5,3
2020.07.20 08:47,♡ 경 축 ♡  ?,504,8,2
2020.07.19 22:35,인천 서구 거첨도  ?,414,0,2
2020.07.18 19:58,선광 우량한 회사,571,1,2
2020.07.17 21:30,신항을 경제자유구역  ?,417,0,1
2020.07.16 22:52,인천 서구 거첨도  ?,1262,0,1
2020.07.14 13:31,자사주 매입하는 이유 아는사람?,682,0,1
2020.07.11 09:29,은행은 주구장창 파네~,590,0,2
2020.07.09 12:59,한번 팍 갈거 같기도 하고 ㅋㅋ,613,1,3
2020.07.08 11:30,대주주 는  보관창고업 을  선광에게 ?,476,3,1
2020.07.07 17:52,향후 싸이로 투자는 없을 것.....,421,0,1
2020.07.06 04:11,써커스를 구경갔다가,486,1,1
2020.07.03 18:50,무상증자 ?,641,1,1
2020.07.03 18:01,선광무상증자,383,4,0
2020.06.30 22:01,자사주 조기 매입 요청합니다,518,3,1
2020.06.30 14:21,무상증자,323,4,1
2020.06.30 03:17,이정도 회사면 유통주식수가 이거에 열배는 돼야하는데,463,6,0
2020.06.29 09:48,물동량 증가 ?,395,1,1
2020.06.25 14:48,거래량이 이렇게없는데.,373,0,1
2020.06.24 12:16,자사주 취득내역,601,1,1
2020.06.23 19:55,모세님  그만 하이소,479,4,1
2020.06.23 18:07,자사주 조기 매입요청합니다,316,0,2
2020.06.23 13:29,회사는 좋아보이는데 차트는 어후,466,1,2
2020.06.21 22:23,신항  과  싸이로 사업   ?,507,3,1
2020.06.21 08:59,품절주를 향하여~~,547,3,1
2020.06.20 18:22,신항   ?,457,0,1
2020.06.19 21:37,"55,354,960,171 원 규모 증설완료 공시내용",316,0,1
2020.06.19 13:49,자사주 취득완료해야,399,2,1
2020.06.19 09:35,자사주  ?,319,0,1
2020.06.18 17:50,자사주 매입 소각 언제 할까요,401,0,1
2020.06.18 09:33,출근시간,409,0,1
2020.06.17 21:00,선광,399,0,1
2020.06.15 09:50,국제여객터미널 ?,351,2,1
2020.06.14 16:51,벼는 껍질부터 만들어 놓고 속을 체워나간다.,414,1,1
2020.06.11 18:12,관료주식 ?,372,2,1
2020.06.10 22:27,자신이 매수한 이유가 명확히 있으면,394,3,1
2020.06.10 09:41,새로운  아이디 ?,355,0,1
2020.06.10 01:58,예측한다는게 웃긴거긴 하지만,449,3,2
2020.06.09 21:24,자 대깨벌레 한마리에게 가르침을 주러 왔도다,315,0,1
2020.06.09 23:02,[삭제된 게시물의 답글]아 aner이는 점점 불신이 꽃피나?,246,0,1
2020.06.08 12:50,대중국시장 ?,365,3,1
2020.06.08 12:39,120일선 돌파후,353,5,1
2020.06.08 11:17,부채 비율   ?,344,2,2
2020.06.07 17:26,역시 정신이 아픈사람이 ~ 또 헛소리를ㅋㅋㅋㄱ,375,1,2
2020.06.07 16:49,자사주 매입방법 변경요청,336,1,1
2020.06.07 02:05,껄껄껄,402,2,1
2020.06.06 19:14,부가세 별도510억 곡물저장창고 공시내용,470,0,1
2020.06.06 16:16,코스닥 우량기업부 소속  선광,354,3,1
2020.06.05 13:16,물류센터   ?,349,0,0
2020.06.04 22:59,국내3대 항만 ?,362,1,1
2020.06.04 14:48,수도권규제 완화 ?,284,0,1
2020.06.04 13:12,자사주,323,0,1
2020.06.02 15:47,[삭제된 게시물의 답글]자사주 매입 할 돈이 없는 데,251,0,1
2020.06.01 09:18,자사주 매입 엿같이  하네,393,0,3
2020.05.31 15:12,조씨가 갖고있다 !!,498,0,1
2020.05.31 13:38,1천백조원 천문학적숫자,408,0,1
2020.05.29 13:35,쉿!!,502,0,1
2020.05.29 13:02,관료들이  ?,385,1,1
2020.05.28 14:49,금리인하 ?,434,2,3
2020.05.28 10:25,금통위원장..ㅜ,420,0,2
2020.05.27 09:44,싸이로 투자 ?,402,0,2
2020.05.25 21:13,신항  ?,417,1,1
2020.05.25 09:32,저평가주가 맞긴맞네요,514,1,2
2020.05.22 22:21,한우 소 꼬리가 긴이유,653,1,1
2020.05.22 09:43,신항 콜드체인   ?,412,1,1
2020.05.22 05:54,곡물 저장창고 건축은,453,0,1
2020.05.21 14:05,인천항,433,0,1
2020.05.21 13:55,510억이 넘는 저장창고 증설이,436,1,1
2020.05.21 12:54,미트  플레이션  ?,345,0,1
2020.05.21 10:51,쉿!!,362,2,1
2020.05.20 17:09,하루거래량. ,377,4,1
2020.05.20 10:03,공장 총량제 ?,338,1,1
2020.05.19 20:58,싸이로 투자 ?,362,2,1
2020.05.19 19:03,"코스닥, 코스피 오른 것에 비하면 하락한 선광",326,0,1
2020.05.20 11:42,[삭제된 게시물의 답글]주주 우롱하는 자사주 매입,274,0,1
2020.05.19 18:28,"수도권규제 완화,?",281,0,1
2020.05.19 15:35,드릅다드러,315,0,1
2020.05.18 21:07,기간  산업  ?,310,1,1
2020.05.18 07:14,미트  플레이션  ?,344,1,1
2020.05.17 21:07,선광 신항 ?,410,0,1
2020.05.17 17:38,"액분, 무상증자  계획까지 알고  있는 분으로  보임",422,0,1
2020.05.16 22:17,맥쿼리인프라 배당금에  비해,497,0,1
2020.05.16 18:15,기간  산업  ?,405,2,2
2020.05.16 14:18,투자는 본인의  책임,409,3,1
2020.05.16 13:31,거대한 바위산에서,381,1,1
2020.05.16 11:53,선광은 투자한 만큼만 뽑더라도5만원,435,1,1
2020.05.16 10:13,거래량이 없고 우량주식이라면,463,1,1
2020.05.16 09:55,주식수6백6십만주중에,424,1,1
2020.05.16 09:40,가장 많이 취급하는 옥수수,399,0,1
2020.05.16 09:37,복사하여 붙여넣기,374,0,1
2020.05.16 00:11,경기위취,409,0,1
2020.05.15 22:11,현재의 인건비와 자재로 선광의,441,1,1
2020.05.15 21:32,복사해서 붙여 넣기(전에 올렸던 내용),316,1,1
2020.05.15 20:20,관계기업 손상 차손,319,0,1
2020.05.14 18:57,본의 아니게 주식수만 늘어나고,443,0,1
2020.05.14 09:47,"수도권규제 완화,?",346,0,1
2020.05.13 21:33,"2020. 4월 중순 현재 이 분들 보면 弔國子女가 오버랩? [이낙연 아들, 38세, 정신건강의학과 교수]☞..[김남국, 39세, 변호사]☞..",387,1,2
2020.05.13 18:20,인천국제 여객터미널 ,346,1,1
2020.05.13 13:32,신항 비교 ?,336,0,1
2020.05.13 09:36,가치투자  ?,340,0,1
2020.05.12 10:23,싸이로 투자 ?,375,1,1
2020.05.12 09:18,가치투자  ?,342,1,1
2020.05.11 21:39,증여  대주주  ?,392,1,1
2020.05.11 14:43,가치투자  ?,349,0,1
2020.05.10 21:45,가치투자  ?,406,1,1
2020.05.08 22:11,"수도권규제 완화,?",449,2,1
2020.05.08 20:42,"수도권규제 완화,?",327,1,1
2020.05.08 13:42,"수도권규제 완화,?",374,0,1
2020.05.08 11:09,"수도권규제 완화,?",331,0,1
2020.05.08 09:47,"수도권규제 완화,?",348,0,1
